State,Municipality,Institute,Offered_places,Applications_First_Entry_Male,Applications_First_Entry_Female,Applications_First_Entry_Total,First_Entry_Male,First_Entry_Female,First_Entry_Total,Enrollment_Male,Enrollment_women,Enrollment_Total,All_Graduate_Male,All_Graduate_Female,All_Graduate,Graduate_with_Diploma_Male,Graduate_with_Diploma_Female,Graduate_with_Diploma_Total,Count,period,modality
CHIAPAS,CHILÓN,UNIVERSIDAD DE BACHAJON,160.0,85.0,85.0,170.0,76.0,91.0,167.0,327.0,316.0,643.0,44.0,62.0,106.0,12.0,11.0,23.0,1,2016-2017,private-onsite
CHIAPAS,CINTALAPA,CENTRO PROFESIONAL UNIVERSITARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,CINTALAPA,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,130.0,67.0,63.0,130.0,67.0,63.0,130.0,185.0,180.0,365.0,28.0,42.0,70.0,32.0,68.0,100.0,1,2016-2017,private-onsite
CHIAPAS,COMITÁN DE DOMÍNGUEZ,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,215.0,34.0,20.0,54.0,34.0,20.0,54.0,144.0,93.0,237.0,41.0,31.0,72.0,15.0,10.0,25.0,1,2016-2017,private-onsite
CHIAPAS,COMITÁN DE DOMÍNGUEZ,UNIVERSIDAD DEL SURESTE,440.0,165.0,177.0,342.0,165.0,177.0,342.0,245.0,274.0,519.0,68.0,79.0,147.0,68.0,79.0,147.0,1,2016-2017,private-onsite
CHIAPAS,COMITÁN DE DOMÍNGUEZ,UNIVERSIDAD MARIANO NICOLÁS RUIZ SUASNAVAR,37.0,7.0,30.0,37.0,7.0,30.0,37.0,30.0,83.0,113.0,4.0,13.0,17.0,0.0,6.0,6.0,1,2016-2017,private-onsite
CHIAPAS,COMITÁN DE DOMÍNGUEZ,UNIVERSIDAD VALLE DEL GRIJALVA,202.0,115.0,80.0,195.0,115.0,80.0,195.0,229.0,177.0,406.0,34.0,32.0,66.0,21.0,8.0,29.0,1,2016-2017,private-onsite
CHIAPAS,FRONTERA COMALAPA,UNIVERSIDAD DEL SURESTE,120.0,35.0,47.0,82.0,35.0,47.0,82.0,68.0,96.0,164.0,12.0,13.0,25.0,12.0,13.0,25.0,1,2016-2017,private-onsite
CHIAPAS,OCOZOCOAUTLA DE ESPINOSA,ESCUELA DE PROTECCIÓN CIVIL,30.0,24.0,6.0,30.0,18.0,6.0,24.0,47.0,14.0,61.0,10.0,3.0,13.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,PALENQUE,CENTRO DE ESTUDIOS PROFESIONALES DEL GRIJALVA,173.0,64.0,99.0,163.0,55.0,93.0,148.0,183.0,252.0,435.0,31.0,34.0,65.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,PALENQUE,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,300.0,32.0,60.0,92.0,32.0,60.0,92.0,77.0,127.0,204.0,20.0,36.0,56.0,6.0,10.0,16.0,1,2016-2017,private-onsite
CHIAPAS,PALENQUE,INSTITUTO DE FORMACIÓN ACADÉMICA DEL CENTRO Y SURESTE,75.0,30.0,45.0,75.0,22.0,32.0,54.0,22.0,32.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,PICHUCALCO,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,120.0,13.0,8.0,21.0,13.0,8.0,21.0,13.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,PICHUCALCO,INSTITUTO SUPERIOR LEUZAGI,50.0,20.0,27.0,47.0,17.0,21.0,38.0,36.0,73.0,109.0,12.0,25.0,37.0,5.0,7.0,12.0,1,2016-2017,private-onsite
CHIAPAS,PICHUCALCO,UNIVERSIDAD VALLE DEL GRIJALVA,44.0,23.0,21.0,44.0,23.0,21.0,44.0,42.0,70.0,112.0,13.0,14.0,27.0,19.0,23.0,42.0,1,2016-2017,private-onsite
CHIAPAS,PIJIJIAPAN,UNIVERSIDAD DEL SURESTE DE MÉXICO,85.0,15.0,25.0,40.0,1.0,11.0,12.0,29.0,47.0,76.0,17.0,15.0,32.0,10.0,1.0,11.0,1,2016-2017,private-onsite
CHIAPAS,PUEBLO NUEVO SOLISTAHUACÁN,UNIVERSIDAD LINDA VISTA,380.0,185.0,120.0,305.0,88.0,58.0,146.0,265.0,175.0,440.0,51.0,38.0,89.0,26.0,33.0,59.0,1,2016-2017,private-onsite
CHIAPAS,REFORMA,INSTITUTO PROFESIONAL DE EMPRENDEDORES,30.0,8.0,2.0,10.0,8.0,2.0,10.0,33.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,CENTRO DE ESTUDIOS PROFESIONALES BONAMPAK,80.0,0.0,0.0,0.0,9.0,16.0,25.0,9.0,16.0,25.0,2.0,3.0,5.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,CENTRO DE ESTUDIOS PROFESIONALES DEL GRIJALVA,50.0,3.0,10.0,13.0,2.0,6.0,8.0,18.0,31.0,49.0,10.0,4.0,14.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,CENTRO DE ESTUDIOS UNIVERSITARIOS DE CHIAPAS,50.0,30.0,30.0,60.0,20.0,28.0,48.0,54.0,62.0,116.0,11.0,16.0,27.0,6.0,12.0,18.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,ESCUELA SUPERIOR DE EDUCACIÓN FÍSICA SAN CRISTÓBAL,70.0,0.0,0.0,0.0,15.0,18.0,33.0,42.0,37.0,79.0,5.0,7.0,12.0,4.0,3.0,7.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,INSTITUCIÓN DE ESTUDIOS SUPERIORES WILLIAMS SHAKESPEARE,15.0,0.0,2.0,2.0,0.0,2.0,2.0,5.0,22.0,27.0,3.0,5.0,8.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,INSTITUTO DE ARTES CULINARIAS PARMENTIER DE SAN CRISTÓBAL,40.0,15.0,13.0,28.0,10.0,11.0,21.0,43.0,31.0,74.0,2.0,5.0,7.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,INSTITUTO DE ESTUDIOS SUPERIORES MANUEL JOSÉ DE ROJAS,66.0,34.0,32.0,66.0,34.0,32.0,66.0,142.0,126.0,268.0,41.0,30.0,71.0,26.0,19.0,45.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,INSTITUTO DE GASTRONOMÍA Y ARTES CULINARIAS GOURMAND,15.0,2.0,6.0,8.0,1.0,2.0,3.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,UNIVERSIDAD DE LOS ALTOS DE CHIAPAS,272.0,0.0,0.0,0.0,124.0,72.0,196.0,511.0,250.0,761.0,86.0,34.0,120.0,48.0,37.0,85.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,UNIVERSIDAD JOSÉ VASCONCELOS,55.0,25.0,25.0,50.0,21.0,19.0,40.0,65.0,70.0,135.0,14.0,15.0,29.0,7.0,6.0,13.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,UNIVERSIDAD MERIDIONAL,30.0,3.0,7.0,10.0,3.0,7.0,10.0,12.0,21.0,33.0,9.0,13.0,22.0,4.0,5.0,9.0,1,2016-2017,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,UNIVERSIDAD MESOAMERICANA DE SAN CRISTÓBAL,130.0,74.0,56.0,130.0,74.0,56.0,130.0,289.0,217.0,506.0,42.0,41.0,83.0,34.0,36.0,70.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,"CENTRO DE ESTUDIOS SUPERIORES DE TAPACHULA, S. C.",100.0,31.0,49.0,80.0,31.0,49.0,80.0,80.0,158.0,238.0,31.0,34.0,65.0,39.0,60.0,99.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,CENTRO DE FORMACIÓN PROFESIONAL DE CHIAPAS MAYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,13.0,6.0,7.0,13.0,4.0,6.0,10.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,CENTRO UNIVERSITARIO EN FORMACIÓN ARTÍSTICA,60.0,14.0,8.0,22.0,9.0,4.0,13.0,52.0,15.0,67.0,3.0,4.0,7.0,3.0,4.0,7.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,ESCUELA SUPERIOR DE EDUCACIÓN MUSICAL,1.0,4.0,2.0,6.0,4.0,2.0,6.0,9.0,5.0,14.0,3.0,0.0,3.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,INSTITUTO DE ESTUDIOS SUPERIORES ADUANALES,200.0,41.0,51.0,92.0,41.0,51.0,92.0,106.0,170.0,276.0,45.0,41.0,86.0,15.0,25.0,40.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,660.0,202.0,198.0,400.0,197.0,196.0,393.0,625.0,562.0,1187.0,201.0,120.0,321.0,62.0,38.0,100.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,INSTITUTO UNIVERSITARIO DE MÉXICO,100.0,22.0,73.0,95.0,18.0,60.0,78.0,54.0,176.0,230.0,32.0,64.0,96.0,5.0,23.0,28.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD CEUNI,250.0,23.0,22.0,45.0,23.0,22.0,45.0,119.0,63.0,182.0,23.0,5.0,28.0,8.0,8.0,16.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD DEL SOCONUSCO,140.0,70.0,70.0,140.0,62.0,33.0,95.0,154.0,78.0,232.0,17.0,3.0,20.0,11.0,1.0,12.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD DEL SURESTE,90.0,20.0,33.0,53.0,20.0,33.0,53.0,33.0,47.0,80.0,12.0,12.0,24.0,12.0,12.0,24.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD DEL TACANA,43.0,23.0,20.0,43.0,23.0,20.0,43.0,29.0,20.0,49.0,8.0,3.0,11.0,5.0,8.0,13.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,180.0,90.0,90.0,180.0,29.0,34.0,63.0,100.0,100.0,200.0,17.0,20.0,37.0,17.0,19.0,36.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,UNIVERSIDAD VALLE DEL GRIJALVA,161.0,77.0,84.0,161.0,77.0,84.0,161.0,183.0,192.0,375.0,19.0,21.0,40.0,2.0,5.0,7.0,1,2016-2017,private-onsite
CHIAPAS,TAPACHULA,INSTITUTO GASTRONÓMICO DE TAPACHULA MASTER CHEF,30.0,0.0,0.0,0.0,15.0,7.0,22.0,15.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,TONALÁ,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,84.0,54.0,30.0,84.0,54.0,30.0,84.0,129.0,84.0,213.0,36.0,19.0,55.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,TONALÁ,UNIVERSIDAD DEL PACIFICO DE CHIAPAS,10.0,3.0,7.0,10.0,3.0,7.0,10.0,16.0,20.0,36.0,4.0,2.0,6.0,3.0,2.0,5.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO DE ESTUDIOS DE POSGRADO IBEROAMERICANO,55.0,33.0,18.0,51.0,33.0,18.0,51.0,33.0,18.0,51.0,25.0,12.0,37.0,13.0,9.0,22.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO DE ESTUDIOS EN ARTES CULINARIAS Y ENOLOGÍA,72.0,28.0,27.0,55.0,28.0,27.0,55.0,79.0,106.0,185.0,21.0,22.0,43.0,9.0,12.0,21.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO DE ESTUDIOS PROFESIONALES DE CHIAPAS FRAY BARTOLOMÉ DE LAS CASAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,18.0,16.0,14.0,30.0,28.0,32.0,60.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO DE ESTUDIOS PROFESIONALES DEL GRIJALVA,35.0,15.0,20.0,35.0,4.0,11.0,15.0,18.0,45.0,63.0,4.0,7.0,11.0,1.0,0.0,1.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO DE FORMACIÓN PROFESIONAL DE CHIAPAS MAYA,167.0,82.0,66.0,148.0,82.0,66.0,148.0,159.0,145.0,304.0,23.0,32.0,55.0,6.0,18.0,24.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO INTERAMERICANO DE ESTUDIOS SUPERIORES EVANGELII NUNTIANDI,15.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,22.0,22.0,0.0,4.0,4.0,0.0,8.0,8.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO INTERNACIONAL TECNOLÓGICO DE ADIESTRAMIENTO Y ASESORAMIENTO DE AVIACIÓN CIVIL,20.0,46.0,23.0,69.0,4.0,2.0,6.0,9.0,3.0,12.0,1.0,0.0,1.0,1.0,0.0,1.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,CENTRO UNIVERSITARIO MESOAMERICANO JOAQUÍN MIGUEL GUTIÉRREZ,140.0,35.0,92.0,127.0,35.0,92.0,127.0,110.0,275.0,385.0,8.0,36.0,44.0,0.0,4.0,4.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,COLEGIO ESPAÑOL DEL SURESTE,30.0,15.0,15.0,30.0,14.0,12.0,26.0,28.0,25.0,53.0,2.0,6.0,8.0,1.0,0.0,1.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,COLEGIO EURO MEXICANO DE CHEFS SOMMELIER,20.0,4.0,2.0,6.0,4.0,2.0,6.0,15.0,8.0,23.0,10.0,7.0,17.0,1.0,1.0,2.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,COLEGIO UNIVERSITARIO VERSALLES,15.0,10.0,5.0,15.0,10.0,5.0,15.0,40.0,17.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,"ESCUELA BANCARIA Y COMERCIAL, S.C.",230.0,57.0,80.0,137.0,57.0,80.0,137.0,261.0,325.0,586.0,19.0,39.0,58.0,32.0,45.0,77.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,ESCUELA DE MEDICINA ALTERNATIVA,120.0,34.0,66.0,100.0,17.0,33.0,50.0,34.0,65.0,99.0,2.0,4.0,6.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,ESCUELA DE TERAPIA FÍSICA DEL SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE CHIAPA,40.0,39.0,90.0,129.0,18.0,31.0,49.0,39.0,53.0,92.0,8.0,15.0,23.0,2.0,0.0,2.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,"ESCUELA GESTALT DE ARTE Y DISEÑO DE TUXTLA DE A.E., S.C.",52.0,3.0,5.0,8.0,3.0,5.0,8.0,36.0,36.0,72.0,8.0,3.0,11.0,11.0,4.0,15.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,FACULTAD LIBRE DE DERECHO DE CHIAPAS,100.0,35.0,30.0,65.0,24.0,22.0,46.0,50.0,57.0,107.0,6.0,3.0,9.0,2.0,2.0,4.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES BENITO JUÁREZ GARCÍA,20.0,5.0,8.0,13.0,2.0,2.0,4.0,9.0,12.0,21.0,7.0,0.0,7.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,1071.0,299.0,317.0,616.0,299.0,317.0,616.0,1490.0,1335.0,2825.0,357.0,309.0,666.0,363.0,330.0,693.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES DEL CENTRO DE CHIAPAS,83.0,29.0,54.0,83.0,29.0,54.0,83.0,69.0,154.0,223.0,22.0,42.0,64.0,9.0,12.0,21.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES RENE DESCARTES,100.0,24.0,23.0,47.0,19.0,13.0,32.0,82.0,29.0,111.0,3.0,1.0,4.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES SOR JUANA INÉS DE LA CRUZ,240.0,92.0,93.0,185.0,92.0,93.0,185.0,261.0,275.0,536.0,49.0,56.0,105.0,30.0,31.0,61.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE ESTUDIOS SUPERIORES TOMAS DE AQUINO,39.0,38.0,1.0,39.0,38.0,1.0,39.0,115.0,3.0,118.0,38.0,0.0,38.0,28.0,0.0,28.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,"INSTITUTO DE ESTUDIOS UNIVERSITARIOS, A.C.",40.0,8.0,10.0,18.0,8.0,10.0,18.0,16.0,16.0,32.0,5.0,5.0,10.0,1.0,1.0,2.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO DE FORMACIÓN ACADÉMICA DEL CENTRO Y SURESTE,30.0,10.0,20.0,30.0,2.0,11.0,13.0,12.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO PROFESIONAL DE EMPRENDEDORES,280.0,75.0,85.0,160.0,75.0,85.0,160.0,169.0,196.0,365.0,16.0,24.0,40.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO SUPERIOR DE DISEÑO DE MODAS MANIQUIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,51.0,0.0,10.0,10.0,0.0,10.0,10.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO TECNOLÓGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,85.0,46.0,38.0,84.0,28.0,26.0,54.0,68.0,61.0,129.0,5.0,5.0,10.0,5.0,5.0,10.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,INSTITUTO UNIVERSITARIO PANAMERICANO,15.0,15.0,10.0,25.0,12.0,7.0,19.0,56.0,29.0,85.0,10.0,5.0,15.0,10.0,5.0,15.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD DE ESTUDIOS SUPERIORES DE TUXTLA,85.0,29.0,32.0,61.0,25.0,32.0,57.0,64.0,71.0,135.0,14.0,18.0,32.0,15.0,17.0,32.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD DEL SUR,319.0,553.0,515.0,1068.0,194.0,225.0,419.0,194.0,225.0,419.0,212.0,213.0,425.0,65.0,108.0,173.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD DEL VALLE DE MÉXICO,564.0,259.0,196.0,455.0,237.0,169.0,406.0,796.0,706.0,1502.0,86.0,100.0,186.0,52.0,69.0,121.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD INTERNACIONAL DEL CONOCIMIENTO E INVESTIGACIÓN,140.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD PABLO GUARDADO CHÁVEZ,409.0,203.0,206.0,409.0,203.0,206.0,409.0,649.0,710.0,1359.0,87.0,90.0,177.0,82.0,87.0,169.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD PRIVADA DEL SUR DE MÉXICO,150.0,36.0,26.0,62.0,36.0,26.0,62.0,66.0,61.0,127.0,15.0,14.0,29.0,13.0,13.0,26.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD SAN MARCOS,40.0,24.0,19.0,43.0,24.0,19.0,43.0,41.0,33.0,74.0,7.0,10.0,17.0,13.0,12.0,25.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,UNIVERSIDAD VALLE DEL GRIJALVA,657.0,205.0,192.0,397.0,200.0,187.0,387.0,573.0,465.0,1038.0,114.0,98.0,212.0,96.0,31.0,127.0,1,2016-2017,private-onsite
CHIAPAS,TUXTLA GUTIÉRREZ,ESCUELA DE MECÁNICA AUTOMOTRIZ DE CHIAPAS,5.0,30.0,0.0,30.0,10.0,0.0,10.0,36.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,VILLAFLORES,CENTRO DE ESTUDIOS SUPERIORES FRAILESCA,38.0,16.0,22.0,38.0,16.0,22.0,38.0,52.0,61.0,113.0,5.0,7.0,12.0,8.0,5.0,13.0,1,2016-2017,private-onsite
CHIAPAS,VILLAFLORES,CENTRO UNIVERSITARIO MESOAMERICANO JOAQUÍN MIGUEL GUTIÉRREZ,200.0,50.0,100.0,150.0,23.0,71.0,94.0,71.0,194.0,265.0,14.0,46.0,60.0,5.0,12.0,17.0,1,2016-2017,private-onsite
CHIAPAS,VILLAFLORES,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,20.0,10.0,10.0,20.0,10.0,10.0,20.0,13.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,VILLAFLORES,INSTITUTO DE ESTUDIOS SUPERIORES DEL SURESTE,126.0,58.0,68.0,126.0,58.0,68.0,126.0,134.0,167.0,301.0,13.0,28.0,41.0,13.0,24.0,37.0,1,2016-2017,private-onsite
CHIAPAS,VILLAFLORES,INSTITUTO UNIVERSITARIO DE CIENCIAS EN LA ESTÉTICA HUMANA,150.0,3.0,4.0,7.0,3.0,4.0,7.0,3.0,7.0,10.0,0.0,3.0,3.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIAPAS,YAJALÓN,INSTITUTO DE ESTUDIOS SUPERIORES SOR JUANA INÉS DE LA CRUZ,20.0,10.0,10.0,20.0,7.0,1.0,8.0,25.0,4.0,29.0,5.0,2.0,7.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIHUAHUA,ALLENDE,CENTRO CULTURAL UNIVERSITARIO,251.0,116.0,135.0,251.0,116.0,135.0,251.0,318.0,371.0,689.0,119.0,169.0,288.0,26.0,24.0,50.0,1,2016-2017,private-onsite
CHIHUAHUA,BOCOYNA,NORMAL YERMO Y PARRES,22.0,4.0,18.0,22.0,4.0,18.0,22.0,38.0,86.0,124.0,15.0,28.0,43.0,15.0,28.0,43.0,1,2016-2017,private-onsite
CHIHUAHUA,BOCOYNA,UNIVERSIDAD NOROESTE DE CHIHUAHUA,21.0,7.0,14.0,21.0,7.0,14.0,21.0,7.0,14.0,21.0,3.0,8.0,11.0,5.0,2.0,7.0,1,2016-2017,private-onsite
CHIHUAHUA,CAMARGO,CENTRO CULTURAL UNIVERSITARIO,197.0,67.0,130.0,197.0,67.0,130.0,197.0,155.0,238.0,393.0,32.0,71.0,103.0,1.0,6.0,7.0,1,2016-2017,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO DE ESTUDIOS SUPERIORES DEL NORTE,50.0,2.0,6.0,8.0,2.0,6.0,8.0,9.0,36.0,45.0,0.0,6.0,6.0,1.0,6.0,7.0,1,2016-2017,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO DE ESTUDIOS SUPERIORES IGNACIO ALLENDE,200.0,29.0,65.0,94.0,29.0,65.0,94.0,189.0,323.0,512.0,12.0,16.0,28.0,7.0,13.0,20.0,1,2016-2017,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO DE ESTUDIOS UNIVERSITARIOS UNIVER,135.0,59.0,76.0,135.0,0.0,0.0,0.0,7.0,7.0,14.0,7.0,1.0,8.0,23.0,34.0,57.0,1,2016-2017,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO REGIONAL DE ESTUDIOS SUPERIORES PALMORE,50.0,20.0,20.0,40.0,13.0,22.0,35.0,39.0,47.0,86.0,13.0,10.0,23.0,3.0,12.0,15.0,1,2016-2017,private-onsite
CHIHUAHUA,CHIHUAHUA,CENTRO UNIVERSITARIO DE CHIHUAHUA,95.0,16.0,22.0,38.0,16.0,22.0,38.0,48.0,60.0,108.0,10.0,8.0,18.0,0.0,0.0,0.0,1,2016-2017,private-onsite
CHIHUAHUA,CHIHUAHUA,CLAUSTRO UNIVERSITARIO DE CHIHUAHUA,370.0,135.0,211.0,346.0,86.0,153.0,239.0,241.0,425.0,666.0,46.0,86.0,132.0,33.0,99.0,132.0,1,2016-2017,private-onsite
CHIHUAHUA,CHIHUAHUA,COLEGIO NUEVA VIZCAYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,0.0,3.0,3.0,3.0,5.0,8.0,1,2016-2017,private-onsite
CHIHUAHUA,CHIHUAHUA,CORPORATIVO UNIVERSITARIO DE ARQUITECTURA A.C.,40.0,25.0,20.0,45.0,18.0,7.0,25.0,54.0,29.0,83.0,15.0,11.0,26.0,21.0,15.0,36.0,1,2016-2017,private-onsite
CHIHUAHUA,CHIHUAHUA,ELPAC UNIVERSIDAD DE CIENCIAS DEL COMPORTAMIENTO,100.0,15.0,56.0,71.0,8.0,43.0,51.0,26.0,123.0,149.0,7.0,28.0,35.0,5.0,12.0,17.0,1,2016-2017,private-onsite
CHIHUAHUA,CHIHUAHUA,ESC DE PSICOLOGÍA Y PEDAGOGÍA SIGMUND FREUD,100.0,12.0,32.0,44.0,4.0,24.0,28.0,31.0,126.0,157.0,2.0,4.0,6.0,8.0,12.0,20.0,1,2016-2017,private-onsite
